title,director,year,country,criticScore,userScore,poster,rtUrl,imdbRating,imdbKeywords
Blitzkrieg: Escape from Stalag 69,"Keith J. Cocker,",2008,United States,,,https://resizing.flixster.com/zOKAQGs7bBGCDA9zyW0ExWhC4IQ=/206x305/v1.bTsxMjI1NjQyMjtqOzE3Mjg2OzEyMDA7MTI4MDs3MjA,https://rottentomatoes.com/m/blitzkrieg_escape_from_stalag_69,3.9,gore
Blood Red Earth,J.T. Petty,2008,United States,,,,,,
Bloodlock,William Victor Schotten,2008,United States,,25%,https://resizing.flixster.com/CbcmjWt6hQT2fEFEEEEDoWbxc_4=/206x305/v1.bTsxMTEyMjA1OTtqOzE3MzYzOzEyMDA7MTQ0OzIwNA,https://rottentomatoes.com/m/bloodlock,3.2,
Bloodwine,Patrick Keith,2008,United States,,,https://resizing.flixster.com/afbG4aMM4KPpL5YrC9uKElOgsNA=/206x305/v1.bTsxMjM2MDgyODtqOzE3Mjg4OzEyMDA7MjEzOzI4NA,https://rottentomatoes.com/m/bloodwine,5.7,
Bonnie &amp; Clyde vs. Dracula,Timothy Friend,2008,United States,,,,,5.0,vampire
Boogeyman 3,Gary Jones,2008,United States,,22%,https://resizing.flixster.com/WiZ-bnEiuQhUZIo43iWU1k6C6g0=/206x305/v1.bTsxMTIzNjUzMjtqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/boogeyman_3,4.9,
Book of Blood,John Harrison,2008,United States,80,30%,https://resizing.flixster.com/Uf3_fKxwfh0oQVZgTJKdHEsqJlM=/206x305/v1.bTsxMTU1MjMyNDtqOzE3MzY4OzEyMDA7NzY4OzEwMjQ,https://rottentomatoes.com/m/10009634-book_of_blood,,
Boston Strangler: The Untold Story,Michael Feifer,2008,United States,,13%,https://resizing.flixster.com/x1UuGcVeO5RKRQAwkSiIgeb3Ptc=/206x305/v1.bTsxMTU1MjgwOTtqOzE3MzY4OzEyMDA7MzM2OzQ0OA,https://rottentomatoes.com/m/boston_strangler_the_untold_story,3.9,
Bundy: An American Icon,Michael Feifer,2008,United States,,15%,https://resizing.flixster.com/uAsLa0cRMNEJJ7GYYcI16MvYvW0=/206x305/v1.bTsxMTU1NzU2MDtqOzE3MzY4OzEyMDA7NDMyOzU3Ng,https://rottentomatoes.com/m/bundy,3.9,
The Burrowers,J.T. Petty,2008,United States,70,33%,https://resizing.flixster.com/-9vIhmh0fo-YEiOCDzpqzajv5oE=/206x305/v1.bTsxMTIzNTE0NTtqOzE3MzY1OzEyMDA7ODAwOzEwNjc,https://rottentomatoes.com/m/10008613-burrowers,5.8,monster
Caesar and Otto's Summer Camp Massacre,Dave Campfield,2008,United States,,,,,,
Carver,Franklin Guerrero Jr,2008,United States,,30%,https://resizing.flixster.com/xjrAWRpC4r7sIUq6XT3eGmpfJIg=/206x305/v1.bTsxMTIyNDQxNDtqOzE3MzY0OzEyMDA7MTQyODsxOTA0,https://rottentomatoes.com/m/carver,,
The Children,Tom Shankland,2008,United Kingdom,73,50%,https://resizing.flixster.com/1k7Ry1eq_uEPn3OGTkp27ffvtpI=/206x305/v1.bTsxMTE3ODA0MztqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/1204946-children,,
Cloverfield,Matt Reeves,2008,United States,77,68%,https://resizing.flixster.com/jC6L8EcdR0zJzRQ3uEoLw93sqBo=/206x305/v1.bTsxMTE2ODkyNztqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/cloverfield,,
The Coffin,Ekachai Uekrongtham,2008,South Korea & Singapore & Thailand & United States,,,,,,
Cold Prey 2,Mats Stenberg,2008,Norway,,53%,https://resizing.flixster.com/Rh60YOrvczkP9XftsCX-6M4qI3U=/206x305/v1.bTsxMTYyMzI5NjtqOzE3MzY5OzEyMDA7NzIxOzEwMjQ,https://rottentomatoes.com/m/cold_prey_2,6.2,slasher::gore
Colin,Marc Price,2008,United Kingdom,,,https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif,https://rottentomatoes.com/m/colin_munroe_will_i_stay,,
Conjurer,Clint Hutchison,2008,United States,,15%,https://resizing.flixster.com/b_tTZP5pf7lB10TISOOuSffsRnE=/206x305/v1.bTsxMTM5Mjg3MztqOzE3MzY2OzEyMDA7MjEzNjsyODQ4,https://rottentomatoes.com/m/conjurer,4.9,snake::ghost::infection::haunting
The Cottage,Paul Andrew Williams,2008,United Kingdom,72,45%,https://resizing.flixster.com/wAsVs4LW7OZIK956mOmdQzfDxfE=/206x305/v1.bTsxMTIyMzk1ODtqOzE3MzY0OzEyMDA7MjI1MDszMDAw,https://rottentomatoes.com/m/1193203-cottage,6.1,monster::gore
Credo,Toni Harman,2008,United Kingdom,,20%,https://resizing.flixster.com/GXxEpSVfr5ZTW2q3K2RYPD6IZCo=/206x305/v1.bTsxMDExNTI3ODtqOzE3MzUyOzEyMDA7MzAwOzQyNw,https://rottentomatoes.com/m/credo,,
Creep,David Schneider,2008,United States,,,,,,
The Curse of Lizzie Borden 2: Prom Night,Eric Swelstad,2008,United States,,29%,https://resizing.flixster.com/AJa4IzifPVs-vU-vj-hJwFX7R7s=/206x305/v1.bTsxMTIyNDg2MTtqOzE3MzY0OzEyMDA7MTUyMzsyMTcy,https://rottentomatoes.com/m/the_curse_of_lizzie_borden_ii_prom_night,4.0,
Dance of the Dead,Gregg Bishop,2008,United States,80,51%,https://resizing.flixster.com/M39Oip45OOoUcOptBnQ-UNFIUz4=/206x305/v1.bTsxMTIzMDU0NTtqOzE3MzY0OzEyMDA7MTU0MjsyMDU2,https://rottentomatoes.com/m/1203339-dance_of_the_dead,5.8,zombie::gore
Dark Floors,Pete Riski,2008,Finland,,19%,https://resizing.flixster.com/QsepNAA86KK3eJW60MYTEDSnLac=/206x305/v1.bTsxMDg5MTYzMztqOzE3MzYxOzEyMDA7NTIwOzc0MA,https://rottentomatoes.com/m/1200600-dark_floors,4.5,monster::ghost::zombie
The Dark Lurking,Gregory Connors,2008,United States,,,,,,
Dark Reel,Josh Eisenstadt,2008,United States,,22%,https://resizing.flixster.com/Lj5QBjcRsAJqDHsmqexskjeBeS4=/206x305/v1.bTsxMTU1NTk3OTtqOzE3MzY4OzEyMDA7NTAwOzY2Ng,https://rottentomatoes.com/m/dark_reel,3.7,ghost::slasher::gore
Day of the Dead,Steve Miner,2008,United States,14,22%,https://resizing.flixster.com/z_ZBthmSnbzR_4D491MAAMO7eZQ=/206x305/v1.bTsxMTIyMTQ0MjtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/10008607-day_of_the_dead,,
Dead Country,Andrew Merkelbach,2008,Australia,,,https://resizing.flixster.com/dk8U3VJpdixOIY4u_FJrx9rDE94=/206x305/v1.bTsxMjEyMjIwODtqOzE3Mjg1OzEyMDA7Mjg0OzQwNQ,https://rottentomatoes.com/m/dead_country,4.1,zombie
Dead by Dawn,Nigel Hartwell,2008,Canada,,,,,,
Dead Fury,Frank Sudol,2008,United States,,,,,4.5,gore::zombie
Dead and Gone,Yossi Sasson,2008,United States,,12%,https://resizing.flixster.com/VZIzMLoCmPoVXLqMYpX2Cef4GjY=/206x305/v1.bTsxMTU1MjgwNztqOzE3MzY4OzEyMDA7NDMyOzU3Ng,https://rottentomatoes.com/m/dead_and_gone,,
Deadgirl,Marcel Sarmiento &amp; Gadi Harel,2008,United States,29,40%,https://resizing.flixster.com/_Zyxpf0W7CEbQHQXyjb9vjmDu7c=/206x305/v1.bTsxMTU1MzEzNTtqOzE3MzY4OzEyMDA7NzY4OzEwMjQ,https://rottentomatoes.com/m/deadgirl,5.7,zombie
Death Bell,Chang,2008,South Korea,,39%,https://resizing.flixster.com/asBm5ZGVj8vsqXj_5YyrKEZfifc=/206x305/v1.bTsxMjEyNTU0MjtqOzE3Mjg1OzEyMDA7MjAwOzI4Nw,https://rottentomatoes.com/m/death_bell,5.7,ghost
Death of Evil,Damian Chapa,2008,United States,,,https://resizing.flixster.com/Ria6-BSSbcAYzriZCyP-6e3F72Y=/206x305/v1.bTsxMjM2MjE2NztqOzE3Mjg4OzEyMDA7MjA3OzI3Ng,https://rottentomatoes.com/m/death_of_evil,,
The Death Factory Bloodletting,Sean Tretta,2008,United States,,15%,https://resizing.flixster.com/RhwK9ojg4be1VbTPhesZypOHIWs=/206x305/v1.bTsxMTIzODIzODtqOzE3MzY1OzEyMDA7MjQwMDszMjAw,https://rottentomatoes.com/m/the_death_factory_bloodletting,4.4,
Deaths Door,George Scileppi,2008,United States,,,https://resizing.flixster.com/U-xtUP-pTpKHdgB6q_6A8VtmhME=/206x305/v1.bTsxMTIzNzEwMztqOzE3MzY1OzEyMDA7MTUyNDsyMDMy,https://rottentomatoes.com/m/deaths_door,,
Demon Divas and the Lanes of Damnation,Mike Watt,2008,United States,,,,,,
Demon Kiss,Dennis Devine,2008,United States,,,https://resizing.flixster.com/is0hoS1aCPD8Wz9O_gdOAlE2j1g=/206x305/v1.bTsxMTE4OTc1NTtqOzE3MzY0OzEyMDA7MTA1NzsxNTAw,https://rottentomatoes.com/m/771412530,3.3,exorcism
The Devil's Ground,Michael Bafaro,2008,United States,,,,,,
The Devil's Music,Pat Higgins,2008,United Kingdom,,,,,5.4,
Diary of the Dead,George A. Romero,2008,United States,,,,,,
The Disappeared,Johnny Kevorkian,2008,United Kingdom,64,44%,https://resizing.flixster.com/8Ye_aaZbJ_E249WMlgrJsGAiheo=/206x305/v1.bTsxMTIyMjczMDtqOzE3MzY0OzEyMDA7MTUxODsyMTU4,https://rottentomatoes.com/m/1214112-disappeared,,
Dorothy Mills,Agn&egrave;s Merlet,2008,France,,46%,https://resizing.flixster.com/q2wZamiNpcSqIe_puqxjH1T5vz0=/206x305/v1.bTsxMTIzNDk5NDtqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/dorothy_mills,6.1,
Dying God,Fabrice Lambot,2008,France,,6%,https://resizing.flixster.com/ARz5gltCD3dju3Ty9Y1ZzqiPq0Y=/206x305/v1.bTsxMjEyMTMyOTtqOzE3Mjg1OzEyMDA7MTAwOzEzNg,https://rottentomatoes.com/m/dying_god,2.6,
Eat Your Heart Out,James Tucker,2008,United States,,,,,,
The Echo,Yam Laranas,2008,United States,,32%,https://resizing.flixster.com/DayLQT_76K5p9ZHFGa_xYUC_zc8=/206x305/v1.bTsxMTU1NDQ5NTtqOzE3MzY4OzEyMDA7MzM2OzQ0OA,https://rottentomatoes.com/m/1216815-echo,,
Eden Lake,James Watkins,2008,United Kingdom,80,66%,https://resizing.flixster.com/2Ci4FPdMODGhta_EpWWFBqeluc4=/206x305/v1.bTsxMTIzMzg2ODtqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/eden_lake,6.8,gore
Evil Calls: The Raven,Richard Driscoll,2008,United Kingdom,,,,,3.3,
Excision,Richard Bates Jr.,2008,United States,,50%,https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif,https://rottentomatoes.com/m/excision_2008,,
The Eye,David Moreau,2008,United States,22,43%,https://resizing.flixster.com/p5AYtJACcOslI99zd8v0H6z3Ex8=/206x305/v1.bTsxMTE3NzY0MDtqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/10008606-eye,5.4,ghost
The Facts in the Case of Mister Hollow,Rodrigo Gudi&ntilde;o,2008,Canada,,89%,https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif,https://rottentomatoes.com/m/the_facts_in_the_case_of_mister_hollow,,
Farmhouse,George Bessudo,2008,United States,,37%,https://resizing.flixster.com/P1vSlXbqlPtxr3kg6o6XXJCVoZ0=/206x305/v1.bTsxMTU1NTcwODtqOzE3MzY4OzEyMDA7NTAwOzcxMA,https://rottentomatoes.com/m/farmhouse,5.6,demon::devil
Fearmakers,Timo Rose,2008,Germany,,0%,https://resizing.flixster.com/FPdcRC9-xU46naw8febPE1e1Ugc=/206x305/v1.bTsxMjEyMDUzMTtqOzE3Mjg1OzEyMDA7Mjg0OzQwNQ,https://rottentomatoes.com/m/fearmakers_2008,2.3,ghost::haunting::gore
Feast 2: Sloppy Seconds,John Gulager,2008,United States,,29%,https://resizing.flixster.com/NXzomIWXlZ59MdbsRRI1FRvRyyA=/206x305/v1.bTsxMTM5MTczNTtqOzE3MzY2OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/feast_2_sloppy_seconds,,
Fetus,Brian Paulin,2008,United States,,,,,5.5,gore
Fog Warning,Christopher Ward,2008,United States,,,,,6.8,
Frat House Massacre,Alex Pucci,2008,United States,,,,,5.4,slasher
Frozen,Jon McMahand,2008,United States,88,74%,https://resizing.flixster.com/os8eOO0XPVG2qt75MGTKsHLbVL4=/206x305/v1.bTsxMTIyMzU1MjtqOzE3MzY0OzEyMDA7MjI1MDszMDAw,https://rottentomatoes.com/m/frozen_river,,
The Gates of Hell,Kelly Dolen,2008,Australia,,,https://resizing.flixster.com/ZV6KpnMvktQ7WNqfAf0Gd7fC7kk=/206x305/v1.bTsxMTA2OTg4NjtqOzE3MzYzOzEyMDA7MTQ0OzE5Mg,https://rottentomatoes.com/m/gates_of_hell-2008,,
Gingerdead Man 2: Passion of the Crust,Silvia St. Croix,2008,United States,,24%,https://resizing.flixster.com/AadM6-pFM93SzuDUJBk5aE4z7H0=/206x305/v1.bTsxMTU1MjcxMztqOzE3MzY4OzEyMDA7Nzg3OzEwNTA,https://rottentomatoes.com/m/gingerdead_man_2_passion_of_the_crust,4.4,gore
Gonger&nbsp;&ndash; Das B&ouml;se vergisst nie,Christian Theede,2008,Germany,,,,,,
Good Will Evil,"Lin Yu-Fen, Wang Ming-Chan",2008,Taiwan,,,https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif,https://rottentomatoes.com/m/xiong-mei,5.2,
Goth,Gen Takahashi,2008,Japan,,54%,https://resizing.flixster.com/HvQYdfYFrDNHFDFziNOxs58HNSs=/206x305/v1.bTsxMTA2OTE1MTtqOzE3MzYzOzEyMDA7MTQ0OzIwNA,https://rottentomatoes.com/m/goth_2008,,
Grave Mistakes,Chris LaMartina,2008,United States,,18%,https://resizing.flixster.com/ZQ_JGoe7wn9NDTz-bsYKLOfNbgs=/206x305/v1.bTsxMjMzNTQwMjtqOzE3Mjg3OzEyMDA7MTQ0OzIwMQ,https://rottentomatoes.com/m/grave_mistake,5.0,
Grizzly Park,Tom Skull,2008,United States,,16%,https://resizing.flixster.com/DQhxwwZXD5kJax29JhT2LEPzPaY=/206x305/v1.bTsxMTIyMzAwMztqOzE3MzY0OzEyMDA7MTAwMDsxNTAw,https://rottentomatoes.com/m/grizzly_park,4.1,
Guesthouse in the snow,Saeed Soltani,2008,Iran,,,,,,
Gutterballs,Ryan Nicholson,2008,Canada,,34%,https://resizing.flixster.com/ZnIMAcriQV5tuOnA5AlexnpopIc=/206x305/v1.bTsxMjExNDA3NztqOzE3Mjg1OzEyMDA7MTAwOzEyMw,https://rottentomatoes.com/m/gutterballs,4.8,slasher::gore
The Happening,M. Night Shyamalan,2008,United States & India,18,24%,https://resizing.flixster.com/iQ_yzyCDeqhE-YksEecoWf0_W14=/206x305/v1.bTsxMTIyMDgxNjtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/10007985-happening,5.0,gore::doll
Haunted Echoes,Harry Bromley Davenport,2008,United States,,4%,https://resizing.flixster.com/PRnlEwBJ1L9zuVIqtpgiG5aSPO8=/206x305/v1.bTsxMTI0NTE0MTtqOzE3MzY1OzEyMDA7MTUyMTsyMTQ4,https://rottentomatoes.com/m/haunted_echoes,4.3,ghost
The Haunting of Molly Hartley,Mickey Liddell,2008,United States,3,18%,https://resizing.flixster.com/Af-zrfe4iAa5Hgk61sOTV6un0WA=/206x305/v1.bTsxMTMxMjAzNjtqOzE3MzY1OzEyMDA7OTAwOzEyMDA,https://rottentomatoes.com/m/haunting_of_molly_hartley,3.9,isolation::haunting
Hell House: The Book of Samiel,Jason Morris,2008,United States,,20%,https://resizing.flixster.com/mzoTrqFnpLPaxSvffT5ka26mqZM=/206x305/v1.bTsxMTMxNzI4ODtqOzE3MzY1OzEyMDA7MjI5NjszMzAw,https://rottentomatoes.com/m/hell_house_the_book_of_samiel,3.3,haunted house
Hellbinders,"Mitch Gould, Hiro Koda",2008,United States,,16%,https://resizing.flixster.com/gN5PmTZjrCYO5Zk-gkuZAELHTkI=/206x305/v1.bTsxMTEzMjc5NDtqOzE3MzYzOzEyMDA7MTQ0OzIwNw,https://rottentomatoes.com/m/hellbinders-2008,,
The Hiding,Ramon Hamilton,2008,United States,,,https://resizing.flixster.com/JpK9wFk4NNoZz0__8-tTxzmopoA=/206x305/v1.bTsxMTE5NjAzMTtqOzE3MzY0OzEyMDA7MTUyOTsyMTcw,https://rottentomatoes.com/m/the_hiding,,
The Hive,Peter Manus,2008,United States,,,,,,
Home Movie,Christopher Denham,2008,United States,,,,,5.8,found footage::exorcism
The Horribly Slow Murderer with the Extremely Inefficient Weapon,Richard Gale,2008,United States,,,,,,
Horror House,Chad Martin,2008,United States,,38%,https://resizing.flixster.com/KGeO6SChJNQRMb5vgHHb0mXHACg=/206x305/v1.bTsxMjEyMDU5MDtqOzE3Mjg1OzEyMDA7Mjg0OzQwNQ,https://rottentomatoes.com/m/horror_house,,
The Horror Vault,Kim S&oslash;nderholm,2008,United States & Denmark & Australia & United Kingdom,,58%,https://resizing.flixster.com/7TDt0V0rdQhtE0I08DuMhKY1wiU=/206x305/v1.bTsxMjExMzkyMztqOzE3Mjg1OzEyMDA7MjE0OzMxNw,https://rottentomatoes.com/m/the-horror-vault-2008,5.0,demon::slasher::gore
Hot Rod Horror,Darrell Mapson,2008,United States,,,https://resizing.flixster.com/LenIA-612MH1bfQla3rUOU-6i3Y=/206x305/v1.bTsxMTI0MDI4ODtqOzE3MzY1OzEyMDA7MTQ3MjsyMTUy,https://rottentomatoes.com/m/hot_rod_horror,3.2,
House of Usher,David DeCoteau,2008,United States,,10%,https://resizing.flixster.com/2Oygv0K_KrE0avTqlHN-XpoNgPc=/206x305/v1.bTsxMTIzMTk4NjtqOzE3MzY0OzEyMDA7OTY0OzE1MDA,https://rottentomatoes.com/m/house_of_usher,,
How to Be a Serial Killer,Luke Ricci,2008,United States,,,,,5.6,home invasion
Hurt,Barbara Stepansky,2008,United States,,,,,,
I Can See You,Graham Reznick,2008,United States,100,42%,https://resizing.flixster.com/uXMP-vNt9-oQiEOg5Nsyk-vc1e8=/206x305/v1.bTsxMTEyNzYyNDtqOzE3MzYzOzEyMDA7MTAwMDsxNDk0,https://rottentomatoes.com/m/i_can_see_you,4.4,
I will never Die alone,Adri&aacute;n Garc&iacute;a Bogliano,2008,Argentina,,,,,5.0,
iMurders,Robbie Bryan,2008,United States,,15%,https://resizing.flixster.com/p1799nVbE3GHtdT-VTrj_Qeb2EQ=/206x305/v1.bTsxMTMwMTM0OTtqOzE3MzY1OzEyMDA7MTU4MzsyMjQ4,https://rottentomatoes.com/m/imurders,3.9,gore
Infected,Adam Weissman,2008,Canada,,9%,https://resizing.flixster.com/iAXdtkhl6owZKE7ZSCfOdVffBAA=/206x305/v1.bTsxMjE5NjE4MTtqOzE3Mjg2OzEyMDA7MTUwMDsyMDAw,https://rottentomatoes.com/m/infected,,
Insanitarium,Jeff Buhler,2008,United States,,29%,https://resizing.flixster.com/6XVchGwQDUsQ6fQTulQwc6cUCZ0=/206x305/v1.bTsxMTIzMzc4MTtqOzE3MzY1OzEyMDA7MTU2MDsyMDgw,https://rottentomatoes.com/m/insanitarium,5.1,gore::zombie
Into the Woods,Phil Herman,2008,United States,,,,,,
Intrusion,Dru Pfeiffer,2008,United States,,,,,,
The Invisible Chronicles,David DeCoteau,2008,United States,,,,,,
Isle of the Damned,Mark Colegrove,2008,United States,,23%,https://resizing.flixster.com/OIoL0n60SRhwkX3YCZT5C96_hJI=/206x305/v1.bTsxMjI1NjM3NztqOzE3Mjg2OzEyMDA7MTUyNjsyMTQy,https://rottentomatoes.com/m/isle_of_the_damned,4.3,
Kemper,Rick Bitzelberger,2008,United States,,0%,https://resizing.flixster.com/NJunqzavDkp1c7BnNP1YPLilsnk=/206x305/v1.bTsxMjMzNTM5MztqOzE3Mjg3OzEyMDA7MTQ0OzIwNA,https://rottentomatoes.com/m/kemper,,
Kill Theory,Chris Moore,2008,United States,,,,,,
Killer Movie,Jeff Fisher,2008,United States,,19%,https://resizing.flixster.com/aJa5J7icTgjHMO7MsOZa1bgFp1c=/206x305/v1.bTsxMTIyNDAzNjtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/killer_movie,4.7,
Killer Pad,Robert Englund,2008,United States,,,,,4.0,demon
Lake Mungo,Joel Anderson,2008,Australia,,,,,6.1,found footage::ghost
Last of the Living,Logan McMillan,2008,New Zealand,,21%,https://resizing.flixster.com/C8I0B8bjOcFjA-iuIvqG0WieX6s=/206x305/v1.bTsxMTIzOTY5NztqOzE3MzY1OzEyMDA7MTUwNzsyMTQ0,https://rottentomatoes.com/m/last_of_the_living,,
Left Bank,Pieter Van Hees,2008,Belgium,80,40%,https://resizing.flixster.com/to--D06Evqoa7j0jF99iVDKe7XE=/206x305/v1.bTsxMTU1MDIyMjtqOzE3MzY4OzEyMDA7MzkwOzU1MQ,https://rottentomatoes.com/m/left_bank,6.1,witchcraft
Let the Right One In,Tomas Alfredson,2008,Sweden,98,90%,https://resizing.flixster.com/06HJBv4WRgZX20ziN9lqxfxNPrc=/206x305/v1.bTsxMTMwNDA4OTtqOzE3MzY1OzEyMDA7MjE4MTsyOTA4,https://rottentomatoes.com/m/let_the_right_one_in,8.0,vampire::gore::infection::based on novel
Live Animals,Jeremy Benson,2008,United States,,27%,https://resizing.flixster.com/YsM8-WsPFB7sGtMdmtqOUTrofhk=/206x305/v1.bTsxMTIzOTk2MztqOzE3MzY1OzEyMDA7MTUzNDsyMTcx,https://rottentomatoes.com/m/live_animals,3.5,
Loner,Park Jae-sik,2008,South Korea,,33%,https://resizing.flixster.com/co6Oa4wU9EWCa2VKhUbwQrTq5sk=/206x305/v1.bTsxMjE5NTk0OTtqOzE3Mjg2OzEyMDA7MTAwMDsxNDI1,https://rottentomatoes.com/m/loner,,
Long Weekend,Jamie Blanks,2008,Australia,0,15%,https://resizing.flixster.com/uCxooo-LBp_vgC_9d6zihSjhTjE=/206x305/v1.bTsxMTMxMzU1MTtqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/long_weekend_2008,5.2,
Lost Boys: The Tribe,P.J. Pesce,2008,United States,0,25%,https://resizing.flixster.com/SCLP-bT5xTzLtQOwLwDtLf4Ezq0=/206x305/v1.bTsxMTIzMjY3NTtqOzE3MzY1OzEyMDA7MTQ0NjsxOTI4,https://rottentomatoes.com/m/lost_boys_the_tribe,4.6,vampire::gore
Loved Ones,Shawn Cain,2008,United States,,,,,,
The Machine Girl,Noboru Iguchi,2008,United States & Japan,63,62%,https://resizing.flixster.com/9-gdHvfrO9QtUH4pf-zUtI8QLIs=/206x305/v1.bTsxMTIyMjkzMTtqOzE3MzY0OzEyMDA7MTI5NjsxNzI4,https://rottentomatoes.com/m/the_machine_girl,5.9,gore
Magus,John Lechago,2008,United States,,,,,,
Make-out with Violence,Deagol Brothers,2008,United States,,,,,4.8,zombie
Mam&aacute;,Andr&eacute;s Muschietti,2008,Spain,,,,,,
Manhunt,Patrik Syversen,2008,Norway,,11%,https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif,https://rottentomatoes.com/m/manhunt,,
Martyrs,Pascal Laugier,2008,France & Canada,53,69%,https://resizing.flixster.com/KbikCuubC_09LLoVhPJMQBsrs7s=/206x305/v1.bTsxMTIzNDE5ODtqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/martyrs,7.1,gore
The Midnight Meat Train,Ryuhei Kitamura,2008,United States,72,50%,https://resizing.flixster.com/Ur4OdphNdB4AucOnyDh9cuXCHw8=/206x305/v1.bTsxMTIyMjE5NjtqOzE3MzY0OzEyMDA7MTQ3NjsxOTY4,https://rottentomatoes.com/m/the_midnight_meat_train,6.1,monster::hotel::gore
Midnight Movie,Jack Messitt,2008,United States,,29%,https://resizing.flixster.com/f0d4KQyI5nsSJggXMiA2oaH3KCI=/206x305/v1.bTsxMTIzNjA4MjtqOzE3MzY1OzEyMDA7MTUyNzsyMDM2,https://rottentomatoes.com/m/midnight_movie,5.2,slasher::gore
Mirrors,Alexandre Aja,2008,United States,14,44%,https://resizing.flixster.com/vj-utjx-nGiEhCUxwnPFFShUBEg=/206x305/v1.bTsxMTIzMTk2NDtqOzE3MzY0OzEyMDA7MTkyMDsyNTYw,https://rottentomatoes.com/m/1197016-mirrors,6.2,demon::possession::gore::ghost
Monster,Erik Estenberg,2008,United States,,11%,https://resizing.flixster.com/QIMZc4Ujx2vhxP9ID1jPQpxJ7gU=/206x305/v1.bTsxMjEyMDQwMTtqOzE3Mjg1OzEyMDA7MTUyMzsyMTYz,https://rottentomatoes.com/m/1190155-monster,,
Monster from Bikini Beach,Darin Wood,2008,United States,,,https://resizing.flixster.com/1LPFENrMfsqcXnqNUZ3LwZu9a54=/206x305/v1.bTsxMTE3OTg1MjtqOzE3MzY0OzEyMDA7MjE0OzMxNw,https://rottentomatoes.com/m/monster_from_bikini_beach,5.0,gore
Mud Zombies,Rodrigo Arag&atilde;o,2008,Brazil,,40%,https://resizing.flixster.com/xyiNhUm0nxh0WjycJ9ddraU15LI=/206x305/v1.bTsxMTU1ODYyNjtqOzE3MzY4OzEyMDA7NjAwOzc4Mw,https://rottentomatoes.com/m/mud_zombies,5.7,zombie
Murder Loves Killers Too,Drew Barnhardt,2008,United States,,,,,,
Mutant Vampire Zombies From the Hood,Thunder Levin,2008,United States,,32%,https://resizing.flixster.com/1m01-vISHWtKM9_RALx2IvEXJFA=/206x305/v1.bTsxMTA2OTA2NjtqOzE3MzYzOzEyMDA7MTQ0OzE5Mg,https://rottentomatoes.com/m/mutant_vampire_zombies_from_the_hood,3.9,vampire
Mutants,Amir Valinia,2008,United States,,2%,https://resizing.flixster.com/9-uEiznMxfHcXhMLUo4g8DbVR60=/206x305/v1.bTsxMTIzNjcyNDtqOzE3MzY1OzEyMDA7MTQ2NDsxOTUy,https://rottentomatoes.com/m/mutants,,
Never Cry Werewolf,Brenton Spencer,2008,Canada,,43%,https://resizing.flixster.com/kjDy8rABBP4NfgDi1UKbwaCnMF4=/206x305/v1.bTsxMjIwNzM5NTtqOzE3Mjg2OzEyMDA7ODQxOzEyNDQ,https://rottentomatoes.com/m/never_cry_werewolf,4.9,werewolf
Night Watcher,Will Gordh,2008,United States,,16%,https://resizing.flixster.com/Bw5Tox9E7FDN1ChHw7QLaKzDqsQ=/206x305/v1.bTsxMTU1OTU1OTtqOzE3MzY4OzEyMDA7NjAyOzg2Mg,https://rottentomatoes.com/m/night_watcher,2.8,
Nite Tales,Deon Taylor,2008,United States,,39%,https://resizing.flixster.com/9Ef_Iwurra_zPZ53gJKXTVGEKds=/206x305/v1.bTsxMTU1NTEyMDtqOzE3MzY4OzEyMDA7MTUxMzsyMTY4,https://rottentomatoes.com/m/nite_tales,4.3,clown
Nu-Meri: Book of the New Spawn,Y&ucirc;ichi Kanemaru,2008,Japan,,,,,,
O.C. Babes and the Slasher of Zombietown,Creep Creepersin,2008,United States,,0%,https://resizing.flixster.com/9bMfLhxduXNnYvSZ_Cl-_pE2zZk=/206x305/v1.bTsxMTIzOTcyNTtqOzE3MzY1OzEyMDA7MTUxMjsyMTYy,https://rottentomatoes.com/m/oc_babes_and_the_slasher_of_zombietown,1.5,zombie::slasher
